token,token_id,count,avg_logprob,avg_entropy
'|,70831,12,-0.021587292353312176,0.09773763020833333
 collapse,18179,12,-2.992431640625,1.2408854166666667
olog,1609,12,-0.00036324063936869305,0.002689505616823832
AT,828,12,-0.12774217128753662,0.19336064656575522
 hid,30794,12,-0.5103695591290792,0.34421412150065106
 sends,21308,12,-1.5121256510416667,1.4353841145833333
ud,661,12,-0.5368712743123373,0.1812737782796224
:N,37694,12,-3.1189181009928384,0.22768274943033853
⌊,148150,12,-0.5789388020833334,0.7247721354166666
 togg,53806,12,-2.384333292643229,1.1111246744791667
xmin,86949,12,-0.042717436949412026,0.08977421124776204
vens,21097,12,-0.04518332084019979,0.1272926868405193
_od,51797,12,-6.268421808878581e-06,8.743380506833394e-05
∃,149026,12,-0.5298741658528646,0.77886962890625
 curvature,82133,12,-1.5548909505208333,1.0078125
_top,10426,12,-0.09765140215555827,0.21678606669108072
atrix,2555,12,-2.364317576090495e-05,0.00027883052825927734
ected,1569,12,-0.0014691054821014404,0.008147629598776499
BX,53878,12,-0.4421396255493164,0.17052523295084634
 kc,87518,12,-0.2238470713297526,0.24583880106608072
adic,36214,12,-0.0017222861448923747,0.010469834009806315
 Xia,40135,12,-1.3290638327598572,0.8001694679260254
_con,3382,12,-0.17084105809529623,0.13621012369791666
 gadget,58851,12,-0.04118541876475016,0.08628709614276886
 exercises,22932,12,-0.6663394371668497,0.16680367787679037
 magician,89341,12,-0.36727140347162884,0.287445068359375
PRS,90106,12,-0.8197822570800781,0.3001251220703125
Fx,81856,12,-0.35094960530598956,0.2707316080729167
percent,24422,12,-0.6644557317097982,0.4732004801432292
 magnetic,23970,12,-0.9725264509518942,0.5204434245824814
 ya,13526,12,-0.4129292170206706,0.3082752227783203
 thirteen,60659,12,-0.8206426203250885,0.34251314401626587
 inspect,24085,12,-0.1956634521484375,0.4197794596354167
 HR,22299,12,-0.13430522878964743,0.2220622698465983
 bulb,45812,12,-0.0006812612215677897,0.0058746337890625
 telescope,55825,11,-2.78662109375,1.1564275568181819
 noted,10342,11,-2.274502840909091,1.6349431818181819
 harder,15750,11,-1.9962491122159092,0.9565873579545454
 criteria,12890,11,-1.3477450284090908,0.8726917613636364
 qualify,25384,11,-2.3174327503551138,0.906494140625
 file,1034,11,-0.4366887699473988,0.294403076171875
 optimize,29436,11,-1.177262783050537,0.9093208312988281
 accommodate,28276,11,-1.7720614346590908,0.9618252840909091
 Originally,24805,11,-3.7196821732954546,1.4270241477272727
 sake,24483,11,-0.45162547718394885,0.6237404563210227
 CF,20795,11,-0.4188862713900479,0.6389146284623579
Magnitude,85262,11,-0.505768515846946,0.4145925695245916
App,2164,11,-2.916903409090909,1.6669034090909092
 combines,32411,11,-4.772017045454546,1.4153053977272727
rounded,43991,11,-2.109952059659091,0.7841796875
-form,8460,11,-0.0377471230246804,0.14960826526988635
 Gauss,93216,11,-2.9950428767637773,1.000955678988248
aves,4693,11,-0.02499932592565363,0.10812463746829466
Formula,52676,11,-3.3316761363636362,0.8865411931818182
ao,3441,11,-2.492557872425426e-05,0.0002971894361756065
oidal,70816,11,-0.11042335900393399,0.09347586198286577
oot,1905,11,-6.838278336958452e-05,0.0006543370810422031
 indexing,51980,11,-2.1772904829545454,1.3790838068181819
 Con,1200,11,-2.7378373579545454,1.5454545454545454
 outputs,16275,11,-3.4374114925211128,1.1328166831623425
 Moreover,22827,11,-2.1744183627041904,0.7503259832208807
 message,1943,11,-6.4094460227272725,1.8785511363636365
 multiplier,30559,11,-2.6665288751775567,1.2688210227272727
 intensive,36195,11,-1.1891424005681819,0.8718039772727273
*D,99112,11,-0.868453632701527,0.45124678178267047
central,51811,11,-2.1054576526988638,1.3949751420454546
nine,93223,11,-0.36733783375133167,0.5428716486150568
shared,6100,11,-0.3659550276669589,0.5921675942160867
oney,2534,11,-8.030371232466264e-06,0.00010631097988648848
 history,3840,11,-2.286399147727273,1.3409090909090908
"):
",982,11,-0.5181751251220703,0.4374611594460227
"}"".",21901,11,-0.6517666903409091,0.8151633522727273
iation,7101,11,-0.586570219560103,0.4730141379616477
 situation,6534,11,-3.634188565340909,1.4605823863636365
 variation,22990,11,-0.9873324307528409,1.0015536221590908
 ___,7436,11,-0.7970303622159091,1.0202414772727273
 answered,18577,11,-0.9288787841796875,0.8295454545454546
 introducing,31918,11,-2.344460227272727,1.4818892045454546
 classroom,24017,11,-0.9442194375124845,0.6809529662132263
 anyway,13657,11,-3.588778409090909,1.3217329545454546
 influence,10173,11,-4.890003551136363,0.9620916193181818
 Fisher,35504,11,-3.0318714488636362,1.7002840909090908
IB,3256,11,-0.00010646473277698864,0.0011325315995649858
 hearing,10778,11,-3.408425071022727,1.0031960227272727
 ...),46914,11,-2.1491255326704546,0.6631636186079546
 friendship,26509,11,-1.243722308765758,0.6312124078924005
man,1515,11,-0.10522123900326816,0.1686534881591797
-ac,37598,11,-0.7806738723408092,0.09769320487976074
(identity,86843,11,-0.9332261518998579,0.7292258522727273
 posed,36160,11,-4.174715909090909,1.2310014204545454
 strategically,67674,11,-3.477272727272727,1.4744318181818181
 truly,9428,11,-2.8245738636363638,1.5564630681818181
";

",401,11,-0.6822093616832386,0.5544766512784091
 overlook,30705,11,-3.669034090909091,1.2189275568181819
 trend,9149,11,-3.306906960227273,1.1373401988636365
 proceeds,33455,11,-3.6702769886363638,1.1171875
-se,7806,11,-0.10911608826030385,0.10643347826871005
+l,75911,11,-0.6774135069413618,0.3702420321377841
Probably,69453,11,-4.975142045454546,1.6086647727272727
Minus,74458,11,-1.5701906030828303,0.6782739812677557
 title,2265,11,-1.9311967329545454,1.0037286931818181
ections,37605,11,-3.033334558660334e-05,0.00034900145097212356
 traced,50300,11,-1.3158291903409092,0.9301313920454546
.).,35334,11,-0.3838736794211648,0.9174360795454546
 Center,5832,11,-2.1480574174360796,0.5978449041193182
ard,567,11,-0.017982439561323685,0.07463871958580884
magic,37451,11,-0.8340996937318281,0.8081605932251974
 branch,8870,11,-1.8446287675337358,0.9695046164772727
 belong,9173,11,-0.7869487675753507,0.20411671698093414
covering,91913,11,-0.7116033380681818,1.4380326704545454
 sinus,75814,11,-2.573153409090909,1.2766335227272727
 confirming,48996,11,-2.232333096590909,1.3675426136363635
" ...

",5468,11,-1.1995516690340908,0.8237748579545454
outside,66990,11,-0.7849809473211115,0.7045482288707386
 Express,17399,11,-0.12208572300997647,0.21677827835083008
 nest,22791,11,-1.3909319314089688,0.5260809118097479
pal,19308,11,-0.8148526278409091,0.7649147727272727
(**,21798,11,-1.2730435458096592,0.7838245738636364
Absolute,27331,11,-0.2404463291168213,0.5895034616643732
 mistakes,20643,11,-0.7969415838068182,1.0384410511363635
 carrying,15331,11,-0.222922682762146,0.34819104321385647
 se,511,11,-0.05729408697648482,0.17235089432109485
_AC,15500,11,-0.026362635872580788,0.057742985812100495
 dominant,24456,11,-1.8919261585582385,1.0657404119318181
 financ,40545,11,-1.1880217790603638,0.8026930852369829
 funds,10514,11,-0.6157955256375399,0.1171968633478338
____,2130,11,-0.7789660367098722,0.7268954190340909
=Y,91994,11,-1.3664050969210537,0.5008076754483309
=min,61506,11,-2.4943181818181817,0.9449573863636364
 roles,12783,11,-2.9397139115767046,1.0905983664772727
rem,1826,11,-1.3687855113636365,0.8816139914772727
 Desired,88061,11,-0.15588049455122513,0.22251337224786932
 outgoing,36698,11,-0.6502208059484308,0.3339439738880504
_bin,21816,11,-0.2239245826547796,0.512028000571511
 trajectories,85548,11,-0.9045632102272727,1.03125
planes,38057,11,-0.000619064677845348,0.005421031605113636
num,2413,11,-1.0880610726096414,0.38653703169389203
erator,39522,11,-3.617460077459162e-05,0.0004321750973097303
 priced,32605,11,-1.5560191761363635,1.26806640625
 slices,34254,11,-3.1917613636363638,1.3174715909090908
 �,19468,11,-2.1002308238636362,1.0774147727272727
润,99842,11,-0.00010364705866033381,0.0009617832573977383
率,95355,11,-0.0029044368050315165,0.023387908935546875
elling,6293,11,-0.2651088996367021,0.05608810078014027
Numer,67737,11,-2.010964133522727,1.3510298295454546
 extensive,16376,11,-2.367897727272727,1.6200284090909092
 spend,8329,11,-0.4654443914240057,0.41898970170454547
QRST,70592,11,-0.0033349232240156693,0.018905596299604935
 toy,21357,11,-1.0403386896306819,0.3811368075284091
ared,1605,11,-0.49476722153750335,0.12755938009782272
 oc,17796,11,-1.9153053977272727,1.2302911931818181
 cod,20329,11,-2.839535106312145,0.6971712979403409
 Move,14561,11,-1.7727716619318181,0.7570134943181818
solution,49460,11,-2.661221590909091,1.1205610795454546
':,1210,11,-0.575184930454601,0.28763857754794037
 send,3624,11,-2.7388139204545454,1.3884943181818181
'clock,62410,11,-0.017004218968478115,0.056958126750859345
 conversion,14409,11,-1.4764293323863635,1.1837713068181819
 unusual,18511,11,-1.3429953835227273,1.1067116477272727
    ,257,11,-0.5816203897649591,0.5306209217418324
 copy,2975,11,-2.380704012784091,0.9303089488636364
 Statement,21756,11,-0.3297094865278764,0.594696044921875
 Used,12199,11,-0.37201933427290484,0.4975918856534091
np,6199,11,-0.15442948991602118,0.08839906345714223
ail,604,11,-1.1204657662998547,0.09735949321078476
 landed,26120,11,-1.2788529829545454,0.6224254261363636
vi,9971,11,-0.0008701736276799983,0.00671917741948908
 paste,24937,11,-0.8594024506482211,0.19494344971396707
complete,14737,11,-0.9719138904051348,1.0511537031693892
pent,45125,11,-0.305218523198908,0.5242534117265181
 Train,26125,11,-0.6412791338833895,0.11162961613048207
",'",2894,11,-3.6991743607954546,0.5343128551136364
 arr,2890,11,-1.592247486114502,0.8914252411235463
anges,5520,11,-0.00010636719790371981,0.0011553554372353988
 pricing,21219,11,-1.2768110795454546,1.2620738636363635
 cr,1560,11,-2.732688210227273,1.4424715909090908
 Newton,20668,11,-2.225985440340909,1.2123579545454546
 New,1532,11,-0.6051579822193492,0.44607613303444604
 pole,25026,11,-2.5104481090198862,0.8364479758522727
 Read,4457,11,-0.8797052556818182,0.7559037642045454
 flavors,31423,11,-2.554806795987216,1.0159468217329546
wood,6660,11,-2.671371806751598e-05,0.0002727750265462832
 tallest,81617,11,-1.7299388321963223,0.8557707288048484
 examine,20961,11,-0.4477824622934515,0.36871366380629217
ode,534,11,-3.425641493363814e-05,0.0003795556046745994
 Fl,2988,11,-2.347471605647694,0.7714596336538141
 hamburger,88747,11,-0.8300779516046698,0.47134260697798297
iii,34594,11,-0.0001953190023248846,0.0018640323118730025
uity,34494,11,-0.007002754644914107,0.026933800090443005
-way,26798,11,-1.5718307495117188,0.6259099786931818
III,22615,11,-0.23434242335232822,0.2731007662686435
TY,22098,11,-2.7093020352450286e-07,5.093191496350548e-06
 nobody,18581,11,-1.513519287109375,1.0904430042613635
 eig,34734,11,-0.5275684703480114,0.48696483265269885
env,3160,11,-0.004406007853421298,0.0197722234509208
:b,43973,11,-0.16700605912642044,0.3491876775568182
ME,7462,11,-0.007779598236083984,0.03407855467362837
-special,92248,11,-0.009249947287819603,0.05346263538707386
 OK,10402,11,-0.609379768371582,0.3560367931019176
clid,75044,11,-0.0014485879377885299,0.009447271173650568
 Kang,54276,11,-1.2484463778409092e-05,0.00016711381348696622
 CS,10006,11,-0.6705773093483665,0.6021451083096591
 paving,81468,11,-1.4419278231534092,0.9500177556818182
 bankers,63143,11,-0.5002584240653298,0.17538612539117987
 hide,10265,11,-1.1951238458806819,0.7284268465909091
Kn,36253,11,-0.24364553798328747,0.5847223455255682
 willing,9831,11,-0.8693133267489347,0.89031982421875
 SU,15490,11,-0.6710651137612083,0.7434779459779913
single,15338,10,-0.394355320930481,0.5219151496887207
NM,37325,10,-0.2920539855957031,0.5927330017089844
 ideally,49563,10,-3.7859375,1.632421875
partition,40998,10,-0.7386020660400391,0.841094970703125
Odd,67389,10,-2.83739013671875,1.3029296875
 qualifies,79907,10,-5.45859375,0.79150390625
 essential,7565,10,-2.50126953125,1.632421875
 OM,47337,10,-0.7186290740966796,0.956243896484375
 dilemma,54767,10,-0.6900634765625,1.347265625
ir,404,10,-1.6285441517829895,0.3765364646911621
 inconsistencies,91822,10,-1.718359375,1.483203125
 rise,10000,10,-2.9240545272827148,0.61949462890625
 reliable,14720,10,-1.89764404296875,0.88984375
 rely,17188,10,-1.033331298828125,0.96982421875
 Green,7840,10,-0.0910598635673523,0.2132862389087677
 restricting,64851,10,-4.418359375,1.555859375
 prohibited,25921,10,-3.811328125,0.896484375
Going,46339,10,-4.669708251953125,1.335009765625
 tips,10414,10,-0.4475318193435669,0.2995645046234131
-top,8175,10,-0.8640201091766357,0.5200187683105468
out,411,10,-1.4593792676925659,1.1035709381103516
win,7526,10,-0.08989379405975342,0.15255959331989288
-solving,98146,10,-1.6056640625,0.83310546875
 solely,21063,10,-2.705859375,0.806640625
ude,793,10,-1.9478797912597657e-05,0.0002702951431274414
 GH,47484,10,-0.9131423950195312,0.39320526123046873
Rot,36936,10,-0.2166229248046875,0.608203125
 scientific,12344,10,-0.18762168884277344,0.4630859375
-defined,38717,10,-0.4539834976196289,0.40150146484375
 Often,34916,10,-3.15859375,1.44453125
 formatting,36566,10,-1.96767578125,1.08203125
 conc,3529,10,-3.44029541015625,0.91220703125
 beneficial,23699,10,-1.175146484375,1.03154296875
 maintains,31995,10,-2.576953125,1.71875
cellent,24746,10,-1.7094612121582032e-05,0.0001894235610961914
approximately,96736,10,-2.863800859451294,1.120860719680786
pref,30552,10,-1.259130859375,0.96796875
 great,2244,10,-2.50078125,1.2693359375
-style,11297,10,-0.5748046875,0.909375
 Our,5633,10,-1.78330078125,1.441796875
&D,32365,10,-0.481768536567688,0.22175025939941406
 adaptive,47132,10,-1.4426902770996093,0.876092529296875
 hal,14761,10,-2.3482421875,1.283203125
 Repeat,44801,10,-0.2768635869026184,0.4152599096298218
pos,966,10,-0.36189544200897217,0.18933506011962892
 happened,6932,10,-2.58607177734375,1.1958984375
 closes,33250,10,-0.9716386556625366,0.7207647800445557
aking,1765,10,-0.029618346691131593,0.09391133189201355
+f,92212,10,-0.001996898651123047,0.01329803466796875
 fixes,26537,10,-1.0748546600341797,0.919647216796875
rectangle,55316,10,-1.1508851528167725,0.18303556442260743
 occupying,71180,10,-2.778515625,1.1859375
 Say,24917,10,-3.825,1.166796875
"""What",30337,10,-0.367529296875,0.47841796875
 clarity,31273,10,-1.5096721649169922,0.8121292114257812
 Circle,21224,10,-0.2751201629638672,0.5817108154296875
 neatly,62166,10,-3.3875,1.069140625
CT,1162,10,-0.03129301071166992,0.12089653015136718
 formulation,54886,10,-3.35,1.68671875
 implicitly,51773,10,-3.85703125,1.3084228515625
 labelled,60236,10,-0.01673249006271362,0.07149600982666016
orphism,52807,10,-0.005430245399475097,0.02363460063934326
Five,37020,10,-2.6442556738853455,1.3294986724853515
 guilty,16007,10,-0.3145628571510315,0.567567777633667
 stands,13352,10,-2.816015625,0.997265625
 validity,31839,10,-1.816357421875,1.2521484375
"$

",66426,10,-0.21698521375656127,0.20880141258239746
cribing,43531,10,-0.006567573547363282,0.0359619140625
":""",2974,10,-1.17109375,1.038671875
 trade,6559,10,-1.999407958984375,1.09833984375
 twelve,29235,10,-2.36650390625,0.9662109375
 dominate,40736,10,-1.405963134765625,0.8432373046875
 southeast,41452,10,-1.6941558837890625,0.47459716796875
 northeast,40829,10,-2.592931854724884,0.7623018264770508
aching,11829,10,-0.18985366821289062,0.09515380859375
Magic,43538,10,-0.8823863983154296,0.1996185302734375
 correlation,25588,10,-0.1447087526321411,0.26457967311143876
",+",63454,10,-1.526153564453125,0.33421630859375
" ?,",22473,10,-3.0713836669921877,0.7499107360839844
!*,68222,10,-1.4002700805664063,0.25455322265625
acing,4527,10,-0.004603528976440429,0.021982955932617187
sc,2388,10,-0.005182456970214844,0.027299433946609497
 flaw,25700,10,-1.8611083984375,0.77080078125
 rare,8848,10,-1.2449462890625,1.5953125
/Q,45274,10,-0.8151596069335938,0.64345703125
**(,83725,10,-0.027821731567382813,0.131060791015625
Root,8439,10,-0.5091064453125,0.933251953125
while,3472,10,-3.4609375,0.8966796875
 inserted,21578,10,-2.0037109375,1.3953125
imates,47471,10,-3.843307495117187e-05,0.0004250764846801758
teen,14901,10,-5.125999450683594e-07,7.539847865700722e-06
 disconnect,28969,10,-2.9309814453125,1.29091796875
ration,2165,10,-6.1798095703125e-05,0.0006755799055099488
↑,76286,10,-0.07018706798553467,0.16955275535583497
 generators,43063,10,-2.8085281372070314,1.31689453125
always,32122,10,-0.3597537875175476,0.4116333484649658
Anyway,48288,10,-2.690625,1.3171875
"]),",9719,10,-0.7047119140625,0.615380859375
ila,10524,10,-0.015027046203613281,0.06350909471511841
OM,1898,10,-0.5382123947143554,0.59486083984375
 redefine,83275,10,-2.93515625,1.86796875
fd,6902,10,-0.01121366024017334,0.04809150695800781
•,6667,10,-0.6646847367286682,0.22300708293914795
 __,1304,10,-0.5417266845703125,0.44803466796875
 Idea,51001,10,-4.53046875,0.9294921875
-around,45616,10,-0.2944091796875,0.53642578125
 sits,23011,10,-2.9277633666992187,0.59051513671875
 zone,10143,10,-0.4668109655380249,0.03369560241699219
PT,2828,10,-0.58463134765625,0.7518463134765625
 composing,75878,10,-4.691015625,1.67421875
extend,25048,10,-0.049835205078125,0.2120361328125
 normalized,29410,10,-2.210772705078125,1.47855224609375
 projected,27348,10,-2.9390625,1.362890625
 reminds,34610,10,-3.17998046875,1.3796875
 FB,31921,10,-0.046785926818847655,0.132061767578125
 markup,40751,10,-2.396875,1.07109375
MP,5781,10,-0.33482911586761477,0.3523884296417236
 hy,6275,10,-2.30078125,0.90673828125
 da,2994,10,-0.388189697265625,0.4315185546875
 GRE,61896,10,-2.225,1.39296875
 nuances,83789,10,-0.7388427734375,1.09873046875
 catches,37834,10,-1.7219505310058594,0.958599853515625
 Final,13023,10,-1.85927734375,1.138671875
 ==,621,10,-0.7358882904052735,0.4310302734375
divide,59394,10,-1.34320068359375,1.0923828125
 viewpoint,58385,10,-1.5152393579483032,1.03951416015625
 angular,20314,10,-2.4379486083984374,0.964453125
 Zar,61431,10,-3.6435546875,1.1880859375
iew,570,10,-5.311965942382813e-05,0.0006076067686080933
icz,52222,10,-4.458427429199219e-06,6.260871887207032e-05
Tur,36962,10,-0.41766268014907837,0.5472124442458153
bonus,57469,10,-0.0727756142616272,0.2392580509185791
 overlooked,44436,10,-3.961328125,1.22119140625
:>,96178,10,-0.13510894775390625,0.2585205078125
 Although,10328,10,-3.46796875,1.5421875
swap,25741,10,-1.2803676128387451,0.47077178955078125
 receiving,12308,10,-2.042619323730469,1.2106170654296875
=i,21397,10,-0.9469337463378906,0.360235595703125
 lim,4568,10,-1.4658048629760743,0.487506103515625
"$
",25046,10,-0.002685832977294922,0.01518266201019287
exit,13652,10,-0.38595459461212156,0.1416308730840683
neighbor,36469,10,-0.26681790351867674,0.40195236206054685
 False,3557,10,-0.6171354293823242,0.1972869873046875
Pick,36953,10,-1.61138916015625,1.001513671875
 postage,77041,10,-0.00017167329788208007,0.001280542090535164
 lift,11893,10,-1.7275466918945312,1.0612548828125
gment,9070,10,-9.924173355102539e-05,0.0009114928543567657
(K,16738,10,-0.53951416015625,0.3685546875
 strong,3746,10,-3.23291015625,1.50859375
ulated,7757,10,-0.0009212851524353028,0.005671638250350952
*-,72977,10,-1.8078125,0.960546875
 ay,18898,10,-0.5753920793533325,0.4602569580078125
leg,1937,10,-0.32353466749191284,0.3526632785797119
Ale,83483,10,-0.10634896755218506,0.07256660461425782
jandro,72059,10,-2.765655517578125e-06,3.920793533325195e-05
 bulk,19583,10,-0.67606201171875,0.6009765625
aper,3191,10,-0.0007795333862304687,0.006304168701171875
 actively,22040,10,-1.732421875,1.104296875
 coordinated,46572,10,-1.641943359375,1.2796875
 bye,53041,10,-0.2964670658111572,0.641510009765625
uld,36568,10,-1.049041748046875e-06,1.532072201371193e-05
 electrical,19734,10,-0.7511135935783386,0.2549497842788696
QUENCY,74113,10,-5.102157592773437e-06,6.717145442962647e-05
:**,66963,10,-0.4621859073638916,0.3783607482910156
Products,17746,10,-1.175390625,1.1912109375
string,917,10,-0.0075131416320800785,0.03960113525390625
vd,16598,10,-0.004389619827270508,0.02086029052734375
_fl,5081,10,-0.2645110607147217,0.40195655822753906
 Little,14671,10,-0.308685302734375,0.37520751953125
uously,65635,10,-0.01063990592956543,0.050544357299804686
 transformer,42578,10,-1.426808500289917,0.38894004821777345
Iron,46393,10,-0.74481201171875,0.697509765625
-X,30550,10,-0.7603948235511779,0.3333581447601318
XL,36530,10,-0.9065071821212769,0.21436004638671874
 Bin,29344,10,-1.0440444946289062,0.48096923828125
 SIX,97638,10,-0.97408447265625,0.4499267578125
 claim,3717,10,-0.771356201171875,0.79638671875
 Xiao,65590,10,-0.31671187877655027,0.2020233154296875
 partner,8263,10,-1.708795166015625,0.7388671875
_u,7300,10,-1.4144699811935424,0.06946454048156739
(lower,71064,10,-0.053340137004852295,0.07372374534606933
-inch,24241,10,-0.1965240478515625,0.411083984375
rs,5428,10,-0.005494236946105957,0.027962875366210938
(value,3679,10,-0.17884368896484376,0.31231689453125
 gy,28620,10,-0.1434765100479126,0.207366943359375
 CC,13534,10,-0.36022796630859377,0.3454292297363281
"’,",19609,10,-0.646087646484375,0.765283203125
 banker,71659,10,-0.2673956513404846,0.41026997566223145
gold,34537,10,-0.0008684158325195313,0.0077056884765625
TZ,90426,10,-1.30831298828125,0.8525390625
aty,49971,10,-0.5894731879234314,0.29658759832382203
 attract,9320,10,-1.4733057975769044,0.48154754638671876
awks,29278,10,-7.048845291137695e-05,0.0008563995361328125
vals,25596,10,-6.835460662841797e-05,0.0007137775421142579
\db,53229,10,-0.08316650390625,0.273724365234375
-set,24096,10,-1.8159912109375,0.85478515625
PD,23025,10,-0.0024532794952392576,0.01745777130126953
 NBC,23521,9,-0.08278157975938585,0.1901312934027778
 dependency,24036,9,-3.657986111111111,1.5368923611111112
CN,28668,9,-0.15105952156914604,0.23204061720106336
ishes,20527,9,-4.039870368109809e-06,5.4765803118546806e-05
 manipulation,33686,9,-1.9236518012152777,0.9488118489583334
 constrain,79699,9,-2.076388888888889,1.5386284722222223
 Fifth,22843,9,-0.05673938327365451,0.1654324001736111
lies,48101,9,-0.3978000217013889,0.7698296440972222
 providing,8241,9,-1.2472873263888888,1.2914496527777777
 Odd,55036,9,-1.1764178805881076,0.5970910390218099
 tightly,38969,9,-1.7743055555555556,1.3650173611111112
 cycling,32062,9,-3.0655381944444446,1.3389756944444444
oids,16960,9,-0.2951338291168213,0.135265138414171
ins,1330,9,-1.5932447645399306,0.5481906467013888
OR,868,9,-1.4452039930555556,0.8858506944444444
 vicinity,52751,9,-3.8616807725694446,0.7530924479166666
 Convert,7169,9,-2.876578436957465,0.9666069878472222
 Intermediate,60648,9,-0.3469526502821181,0.5689256456163194
 Value,5162,9,-2.8769175211588543e-05,0.00037243796719445125
 expansions,77488,9,-1.17236328125,0.7569444444444444
 Meanwhile,25894,9,-3.4279657999674478,1.6260316636827257
 rises,37168,9,-1.1148003472222223,1.0559895833333333
pre,1726,9,-1.4103023211161296,0.5983355707592435
 overcome,22279,9,-3.1245659722222223,1.8953993055555556
 specification,25128,9,-1.79296875,1.4223090277777777
/column,89274,9,-2.9994574652777777,0.5016818576388888
finite,25722,9,-0.8664757145775689,0.20530561606089273
 ty,13580,9,-0.4536338382297092,0.7712232801649306
sup,12776,9,-5.3984375,1.3619791666666667
 cardinal,55880,9,-4.683159722222222,1.0674099392361112
 technique,14762,9,-1.6284722222222223,1.21875
apes,9337,9,-0.03473069932725695,0.1086086697048611
 ingredient,24763,9,-0.13197925355699328,0.39716466267903644
Sugar,83414,9,-0.25009073151482475,0.2359585232204861
HH,23180,9,-0.31801945633358425,0.46637561586168075
 scratch,18778,9,-3.586373527844747,0.8092690573798286
 kp,60319,9,-0.9394427405463325,0.4617072211371528
fect,3751,9,-2.5815433926052516e-05,0.0002962880664401584
 standing,11259,9,-3.2261284722222223,1.5915798611111112
 formats,19856,9,-0.7794121636284722,0.9440104166666666
od,347,9,-1.6388131777445476,1.1635555691189237
 Applying,89601,9,-3.384548611111111,1.3845486111111112
 departure,24915,9,-0.5741068522135416,0.752197265625
 packed,19375,9,-0.1421169704861111,0.2441948784722222
_;,23182,9,-0.322323481241862,0.19085081418355307
⊆,146840,9,-1.5843912760416667,0.484375
 populations,21910,9,-0.10666584968566895,0.33239275879330105
 designs,14431,9,-0.21322393417358398,0.3664042154947917
Elements,11868,9,-3.5863715277777777,1.5868055555555556
imal,2861,9,-0.09613986810048421,0.19919745127360025
oh,2267,9,-6.471739874945747e-05,0.0007423824734157986
ome,635,9,-1.1100260416666667,0.5424262152777778
Great,21396,9,-3.599826388888889,1.6692708333333333
Current,5405,9,-1.1438644064797296,0.8717051612006294
 Identify,64547,9,-0.6809980604383681,0.7502170138888888
 comput,3716,9,-1.9855685763888888,1.3211805555555556
selected,4525,9,-0.7675804562038846,0.8668755425347222
 aside,15663,9,-4.013387044270833,0.7870008680555556
whether,48764,9,-2.500705295138889,0.8021918402777778
-ad,25747,9,-0.053971568743387856,0.23470942179361978
 eliminating,39499,9,-1.9137369791666667,1.2877604166666667
 encounter,12828,9,-1.0230034722222223,1.0959201388888888
Size,1695,9,-1.0060670508278742,0.4914556079440647
 alignment,17189,9,-3.0082465277777777,1.4131944444444444
 viable,30428,9,-2.81640625,1.3203125
 Ax,25171,9,-1.0098334418402777,0.5074327256944444
 clustered,92758,9,-3.744357638888889,1.6931423611111112
",M",27014,9,-1.7268709871504042,0.1813846164279514
Sequence,14076,9,-2.2684461805555554,1.1236979166666667
High,11976,9,-3.1440536181131997,0.7972174750434028
 transferring,49951,9,-3.572798834906684,1.2174546983506944
mmm,48886,9,-0.14861774444580078,0.24157545301649305
rotation,13538,9,-2.439236111111111,1.4505208333333333
riends,12067,9,-0.04233625200059679,0.08922322591145833
orizontal,8101,9,-6.86910417344835e-05,0.0007724761962890625
_blue,34991,9,-2.9921531677246094e-05,0.000392913818359375
-four,41017,9,-0.3791622585720486,0.3549669053819444
 counterpart,44016,9,-2.0926649305555554,1.1362847222222223
 proof,11064,9,-1.08349609375,1.0807291666666667
 prevents,27934,9,-2.2958441840277777,1.4197048611111112
 traffic,9442,9,-2.879123263888889,1.5190972222222223
cars,50708,9,-0.7248806423611112,0.7349175347222222
 Turn,11999,9,-0.13929255803426108,0.35387251112196183
north,61895,9,-0.7178315056694878,0.35092926025390625
west,11039,9,-0.7344406048456827,0.1771490838792589
 considerations,37764,9,-1.8029513888888888,1.2543402777777777
 selects,49143,9,-2.4055968390570746,1.0224745008680556
 familiar,11285,9,-0.9560546875,0.8072916666666666
 determin,6315,9,-1.6338975694444444,1.0464409722222223
 Up,3138,9,-1.960054291619195,0.5566947725084093
ordered,10544,9,-0.8097330729166666,0.9292534722222222
 collectively,44825,9,-2.5394965277777777,1.37109375
-mon,77296,9,-0.008255746629503038,0.04335191514756945
 education,6731,9,-2.7262369791666665,1.2799479166666667
begin,7265,9,-0.3683058950636122,0.18930855062272814
phi,16827,9,-1.0355943706300523,0.38634194682041806
 Length,17287,9,-0.6854349772135416,0.650634765625
marked,46362,9,-1.0772963497373793,0.20886452992757162
 belongs,17180,9,-2.2467447916666665,1.0974392361111112
 assistant,17847,9,-2.0503472222222223,1.5928819444444444
ak,585,9,-2.0305315653483074e-05,0.00023310383160909018
 arising,39886,9,-1.9913194444444444,1.4129774305555556
 ←,47464,9,-0.08057636684841579,0.11981413099500868
iple,3778,9,-0.006669481595357259,0.03577207194434272
Initial,6341,9,-1.4764811197916667,1.0762261284722223
 newly,13631,9,-2.490236653221978,0.7530682881673177
Added,19337,9,-0.9221971299913194,0.83447265625
 support,1824,9,-1.0734456380208333,0.8397352430555556
 opposed,16087,9,-1.1659105088975694,0.5063883463541666
